EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a levй une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy generaі Aleksiejew wystawiі armiк wspieraj№c№ cara i wyst№piі przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белый генерал Алексеев отказался признать власть большевиков и опубликовал воззвание к офицерам с призывом вступать в Добровольческую армию.;x;;
EVT1914_2019524_DESC;Our enemies managed to defeat our armies and occupy our lands. Our defense lines are broken, we have no choice but to surrender unconditionally.;Nos ennemis ont vaincu notre armйe et occupent notre terre. Nos lignes de dйfenses sont dйmolies. Nous n'avons plus le choix, nous devons nous rendre sans conditions.;Der Feind hat es geschafft, unsere Armeen zu schlagen und unser Land zu besetzen. Wir mьssen bedingungslos kapitulieren.;Naszym wrogom udaіo siк pokonaж nasze armie i zaj№ж nasze tereny. Nasze linie obrony s№ w rozsypce, nie mamy wyboru, musimy siк poddaж bezwarunkowo.;Nuestros enemigos lograron derrotar a nuestros ejйrcitos y ocupar nuestras tierras. Nuestras lнneas de defensa se rompen, no tenemos otra opciуn que rendirnos incondicionalmente.;I nostri nemici sono riusciti a sconfiggere i nostri eserciti e ad occupare le nostre terre. Le nostre linee di difesa sono state divelte, non abbiamo altra scelta che arrenderci senza condizioni.;;;;;;Вражеские войска сумели разгромить нашу армию и оккупировать территорию нашей страны. У нас нет иного выбора, кроме как согласиться на безоговорочную капитуляцию.;x;;
EVT1914_2019524_NAME;Military Defeat;Dйfaite Militaire;Militдrische Niederlage;Poraїka militarna;Derrota Militar;Sconfitta militare;;;;;;Военное поражение;x;;
EVT1914_2019525_ACTIONA;Greece lives its darkest hours….;La Grиce vit ses heures les plus sombres.;Griechenland erlebt seine dunkelste Stunde;Grecja przeїywa sw№ najczarniejsz№ godzinк…;Grecia vive su Darkest Hour;La Grecia vive la sua Ora piщ Oscura..;;;;;;Для Греции настают тёмные времена…;x;;
EVT1914_2019525_DESC;The Central Powers utterly defeated us and has the upper hand for the peace negotiations. We have to secede some of our provinces, pay war reparations and demobilize our army.;La Triple Alliance nous a battu et ont l'avantage dans les nйgociations de paix. Nous devrons cйder quelques unes de nos provinces, payer des rйparations de guerre et dйmobiliser notre armйe.;Die Mittelmдchte haben uns vernichtend geschlagen und diktieren jetzt die Bedingungen. Wir werden einige Provinzen abtreten, Reparationen zahlen und unsere Streitkrдfte demobilisieren mьssen.;Paсstwa centralne rozbiіy nasze siіy i maj№ przewagк w negocjacjach. Musimy zrzec siк niektуrych prowincji, zapіaciж reparacje wojenne i dokonaж rozbrojenia.;Las Potencias Centrales nos han derrotado completamente y tienen la ventaja en las negociaciones de paz. Tendremos que ceder algunas de nuestras provincias, pagar indemnizaciones de guerra y desmovilizar a nuestro ejйrcito. ;L'Intesa ci ha sconfitto ed ha avuto il sopravvento nei negoziati di pace. Dobbiamo consegnarli alcune delle nostre province, pagare riparazioni di guerra e di smobilitare il nostro esercito.;;;;;;Центральные державы наголову разгромили нашу армию и принудили к безоговорочной капитуляции. Теперь Греция обязана передать часть своих территорий, выплатить огромные репарации и разоружить армию.;x;;
EVT1914_2019525_NAME;The Treaty of Athens;Le traitй d'Athиnes.;Der Vertrag von Athen;Traktat ateсski;El Tratado de Atenas;Il Trattato di Atene;;;;;;Афинский договор;x;;
EVT1914_2019526_ACTIONA;Greece lives its darkest hours….;La Grиce vit ses heures les plus sombres.;Griechenland erlebt seine dunkelste Stunde;Grecja przeїywa sw№ najczarniejsz№ godzinк…;Grecia vive su Darkest Hour;La Grecia vive la sua Ora piщ Oscura..;;;;;;Для Греции настают тёмные времена…;x;;
EVT1914_2019526_DESC;The Entente utterly defeated us and has the upper hand for the peace negotiations. We have to secede some of our provinces, pay war reparations and demobilize our army.;L' Entente nous a battu et ont l'avantage dans les nйgociations de paix. Nous devrons cйder quelques unes de nos provinces, payer des rйparations de guerre et dйmobiliser notre armйe.;Die Entente hat uns vernichtend geschlagen und diktiert jetzt die Bedingungen. Wir werden einige Provinzen abtreten, Reparationen zahlen und unsere Streitkrдfte demobilisieren mьssen.;Paсstwa Ententy rozbiіy nasze siіy i maj№ przewagк w negocjacjach. Musimy zrzec siк niektуrych prowincji, zapіaciж reparacje wojenne i dokonaж rozbrojenia.;La Entente nos ha derrotado completamente y tienen la ventaja en las negociaciones de paz. Tendremos que ceder algunas de nuestras provincias, pagar indemnizaciones de guerra y desmovilizar a nuestro ejйrcito. ;L'Intesa ci ha sconfitto ed ha avuto il sopravvento nei negoziati di pace. Dobbiamo consegnarli alcune delle nostre province, pagare riparazioni di guerra e di smobilitare il nostro esercito.;;;;;;Державы 'Антанты' наголову разгромили нашу армию и принудили к безоговорочной капитуляции. Теперь Греция обязана передать часть своих территорий, выплатить огромные репарации и разоружить армию.;x;;
EVT1914_2019526_NAME;The Treaty of Athens;Le traitй d'Athиnes.;Der Vertrag von Athen;Traktat ateсski;El Tratado de Atenas;Il Trattato di Atene;;;;;;Афинский договор;x;;
EVT1914_2020500_ACTIONA;It's time to join the winning side!;Rejoindre le camps des vainqueurs !;Es ist Zeit, sich der Gewinnerseite anzuschliessen;To czas, by opowiedzieж siк po stronie zwyciкzcуw!;Es hora de unirse a los vencedores!;Andiamo dalla parte dei vincitori!;;;;;;Настало время присоединиться к побеждающей стороне !;x;;
EVT1914_2020500_DESC;Central Powers have defeated Serbia and control most of the Balkan area. They ask us to join their alliance.;Les Puissances Centrales ont vaincu la Serbie et contrфlent les Balkans. Elles nous proposent de rejoindre leur alliance.;Die Mittelmдchte haben Serbien besetzt und kontrollieren den grцssten Teil des Balkans. Uns liegt ein Angebot vor, daЯ wir uns ihrem Bьndnis anschliessen kцnnen.;Paсstwa Centralne pokonaіy Serbiк i kontroluj№ wiкkszoњж terytorium Baіkanуw. Proponuj№, byњmy doі№czyli do ich sojuszu.;La Triple Alianza ha derrotado a Serbia, nuestra peor enemiga,  y los Balcanes son completamente suyos. Nosotros, claramente a favor de su causa, seguimos en paz, deseando unirnos a su alianza.;Gli Imperi Centrali hanno sconfitto la Serbia e controllano la maggior parte dei Balcani. Ci hanno proposto un'alleanza.;;;;;;Центральные державы разгромили Сербию и теперь контролируют большую часть Балканского региона. Они предлагают нам присоединиться к их альянсу.;x;;
EVT1914_2020500_NAME;The Fall of Serbia;La chute de la Serbie;Der Fall Serbiens;Upadek Serbii;La caнda de Serbia;La caduta della Serbia;;;;;;Разгром Сербии;x;;
EVT1914_2020501_ACTIONB;Reject;Rejecter;Bьndnisangebot ablehnen;Odrzuж;Aprendimos la lecciуn la primera vez...;Rifiutiamo;;;;;;Отклонить предложение…;x;;
EVT1914_2020501_DESC;The Central Powers ask us to join their war against Serbia in exchange of Serbian lands we rightfully claim. We would be at war against the entire Entente, though.;Les Puissances Centrales nous proposent de les rejoindre dans leur guerre contre la Serbie, en l'йchange de terres serbes sur lesquelles nous avons des revendications lйgitimes. Nous entrerions en guerre contre la totalitй de l'Entente.;Die Mittelmдchte schlagen uns vor, daЯ wir ihnen im Krieg gegen Serbien zur Seite stehen. Im Gegenzug wьrden wir die rechtmдssig uns zustehenden, von Serbien besetzten Gebiete als Entschдdigung erhalten. So gut dieses Angebot auch klingt, die Annahme wьrde uns in einen Krieg gegen die gesamte Entente stьrzen.;Paсstwa centralne proponuj№ nam, byњmy doі№czyli do wojny przeciw Serbii w zamian za ziemie serbskie bкd№ce przedmiotem naszych uzasadnionych ї№daс. To oznacza jednak wojnк przeciw caіej Entencie.;La Triple Alianza nos ofrece una alianza contra nuestros mortales enemigos, los Serbios, a cambio de territorios que son nuestros por derecho y nos fueron arrebatados, nuestro pueblo clama venganza despuйs de la humillaciуn de 1913…;Gli Imperi Centrali ci hanno chiesto un'alleanza nella loro guerra contro la Serbia in cambio delle terre serbe che giustamente pretendiamo. In questo modo entreremmo perт in guerra con tutta l'Intesa.;;;;;;Центральные державы предлагают нам присоединиться к их войне против Сербии в обмен на сербские земли, которые принадлежат нам по праву. Однако этот шаг втянет нас в войну против всей 'Антанты'...;x;;
EVT1914_2020501_NAME;Central Power's proposal;La proposition des Puissances Centrales;Der Vorschlag der Mittelmдchte;Propozycja paсstw centralnych;La Triple Alianza nos hace una oferta;La proposta degli Imperi Centrali;;;;;;Предложение союза от Центральных держав;x;;
EVT1914_2020502_ACTIONA;We are defeated;Nous sommes vaincus.;Wir sind besiegt;Jesteњmy pokonani;Hemos sido derrotados, que Dios tenga misericordia de nosotros...;Siamo stati sconfitti;;;;;;Мы проиграли…;x;;
EVT1914_2020502_DESC;Our country has suffered major losses, and the was has become unpopular among citizens. We are forced to sue for peace to avoid destruction.;Notre pays a essuyй de lourdes pertes dans cette guerre qui est devenue impopulaire. Nous sommes forcйs de conclure la paix et йviter la destruction.;Unser Land hat mittlerweile groЯe Verluste an Menschenleben erlitten und unsere Teilnahme am Krieg wird unter der Bevцlkerung immer unbeliebter. Wir mьssen in Friedensverhandlungen eintreten, um schlimmeres zu vermeiden. ;Nasz kraj doњwiadczyі ciкїkich strat, a wojna staіa siк niepopularna wњrуd ludnoњci.. Jesteњmy zmuszeni prosiж o pokуj, by unikn№ж caіkowitego zniszczenia.;Nuestra patria ha sufrido muchas perdidas, el pueblo ha perdido la confianza en la victoria final y hemos solicitado el armisticio para evitar nuestra destrucciуn total. Ahora estamos a merced del enemigo.;Il nostro paese ha subito perdite pesanti e la guerra и diventato impopolare presso i nostri cittadini. Siamo costretti a chiedere la pace per evitare la distruzione.;;;;;;Наша страна понесла большие потери, и теперь идея войны до победного конца стала непопулярной среди граждан. Мы вынуждены просить мира, чтобы избежать уничтожения...;x;;
EVT1914_2020502_NAME;Armistice!;Armistice !;Waffenstillstand;Rozejm!;Armisticio!;Armistizio!;;;;;;Перемирие;x;;
EVT1914_2020503_ACTIONA;Bulgaria lives its darkest hour...;La Bulgarie vit son heure la plus sombre...;Bulgarien erlebt seine dunkelste Stunde;Buіgaria przeїywa sw№ najczarniejsz№ godzinк…;Es la Segunda Catastrofe Nacional!;La Bulgaria vive la sua Ora piщ Oscura...;;;;;;Для Болгарии настают тёмные времена…;x;;
EVT1914_2020503_DESC;The Treaty of Neuilly-sur-Seine was signed between the Entente and Bulgaria. Bulgaria was forced to give some provinces to the Kingdom of Serbs, Croats and Slovenes and some more to Greece, losing access to the Aegean Sea.;Le traitй de Neuilly-sur-Seine a йtй signй entre l'Entente et la Bulgarie.. La Bulgarie a йtй forcйe а donner plusieurs provinces au Royaume des Serbes, Croates et Slovиnes et йgalement а la Grиce, perdant l'accиs а la mer Йgйe.;Der Vertrag von Neuilly-sur-Seine, abgeschlossen am 27. November 1919, ist einer der Pariser Vorortvertrдge, die den Ersten Weltkrieg formal beendeten. Er wurde zwischen dem Kцnigreich Bulgarien auf der einen und den Siegermдchten auf der anderen Seite abgeschlossen. Im Zuge dieses Vertrages musste Bulgarien den Landstreifen entlang der Дgдiskьste an Griechenland abtreten und einer Begrenzung seiner Streitkrдfte auf 20.000 Mann zustimmen. Ausserdem wurde eine Konvention unterzeichnet, die einen Austausch der griechichen und bulgarischen Bevцlkerung ermцglichte.;Traktat w Neuilly-sur-Seine zostaі podpisany pomiкdzy Entent№, a Buіgari№. Buіgaria zostaіa zmuszona do oddania czкњci prowincji Krуlestwu Serbуw, Chorwatуw i Sіoweсcуw i wiкkszych poіaci ziem Grecji, trac№c tym samym dostкp do Morza Egejskiego.;El Tratado de Neuilly-sur-Seine fue un tratado de paz firmado entre la Entente y el Reino de Bulgaria. De acuerdo con lo estipulado en el tratado, Bulgaria reconocнa el nuevo Reino de Yugoslavia, pagaba 400 millones de dуlares en concepto de indemnizaciуn y reducнa su ejйrcito a 20.000 efectivos. Ademбs, perdнa una franja de terreno occidental en favor de Yugoslavia y cedнa Tracia occidental al Reino de Grecia, por lo que quedaba sin acceso al Mar Egeo.;Il trattato di Neuilly-sur-Seine fu firmato tra l'Intesa e la Bulgaria. La Bulgaria fu costretta cedere alcune province al Regno dei Serbi, Croati e Sloveni e altre ancora alla Grecia, perdendo cosм l'accesso al Mar Egeo.;;;;;;Нейиский договор был подписан в пригороде Парижа Нёйи-сюр-Сен между странами 'Антанты' и потерпевшей в мировой войне поражение Болгарией. Согласно договору, Болгария потеряла часть территории (1/10 территории страны и 1/7 населения), переданной Греции, Румынии, Королевству Сербов, Хорватов и Словенцев, лишившись, таким образом, выхода к Эгейскому морю.;x;;
